Date,GameID,Drive,qtr,down,time,TimeUnder,TimeSecs,PlayTimeDiff,SideofField,yrdln,yrdline100,ydstogo,ydsnet,GoalToGo,FirstDown,posteam,DefensiveTeam,desc,PlayAttempted,Yards.Gained,sp,Touchdown,ExPointResult,TwoPointConv,DefTwoPoint,Safety,Onsidekick,PuntResult,PlayType,Passer,Passer_ID,PassAttempt,PassOutcome,PassLength,AirYards,YardsAfterCatch,QBHit,PassLocation,InterceptionThrown,Interceptor,Rusher,Rusher_ID,RushAttempt,RunLocation,RunGap,Receiver,Receiver_ID,Reception,ReturnResult,Returner,BlockingPlayer,Tackler1,Tackler2,FieldGoalResult,FieldGoalDistance,Fumble,RecFumbTeam,RecFumbPlayer,Sack,Challenge.Replay,ChalReplayResult,Accepted.Penalty,PenalizedTeam,PenaltyType,PenalizedPlayer,Penalty.Yards,PosTeamScore,DefTeamScore,ScoreDiff,AbsScoreDiff,HomeTeam,AwayTeam,Timeout_Indicator,Timeout_Team,posteam_timeouts_pre,HomeTimeouts_Remaining_Pre,AwayTimeouts_Remaining_Pre,HomeTimeouts_Remaining_Post,AwayTimeouts_Remaining_Post,No_Score_Prob,Opp_Field_Goal_Prob,Opp_Safety_Prob,Opp_Touchdown_Prob,Field_Goal_Prob,Safety_Prob,Touchdown_Prob,ExPoint_Prob,TwoPoint_Prob,ExpPts,EPA,airEPA,yacEPA,Home_WP_pre,Away_WP_pre,Home_WP_post,Away_WP_post,Win_Prob,WPA,airWPA,yacWPA,Season
9/10/2009,2009091000,1,1,NA,15:00,15,3600,0,TEN,30,30,0,0,0,NA,PIT,TEN,R.Bironas kicks 67 yards from TEN 30 to PIT 3. S.Logan to PIT 42 for 39 yards (M.Griffin).,1,39,0,0,NA,NA,NA,0,0,NA,Kickoff,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,S.Logan,NA,M.Griffin,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.001506327,0.179748786,0.006639108,0.281137706,0.213700143,0.003592313,0.313675617,0,0,0.323525854,2.014473905,NA,NA,0.485674986,0.514325014,0.54643284,0.45356716,0.485674986,0.060757854,NA,NA,2009
9/10/2009,2009091000,1,1,1,14:53,15,3593,7,PIT,42,58,10,5,0,0,PIT,TEN,(14:53) B.Roethlisberger pass short left to H.Ward to PIT 47 for 5 yards (C.Hope).,1,5,0,0,NA,NA,NA,0,0,NA,Pass,B.Roethlisberger,00-0022924,1,Complete,Short,-3,8,0,left,0,NA,NA,None,0,NA,NA,H.Ward,00-0017162,1,NA,NA,NA,C.Hope,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,9.69E-04,0.108505342,0.001060706,0.169116698,0.293699785,0.00363751,0.423011386,0,0,2.337999759,0.077907158,-1.068168648,1.146075806,0.54643284,0.45356716,0.551087817,0.448912183,0.54643284,0.004654977,-0.032243987,0.036898964,2009
9/10/2009,2009091000,1,1,2,14:16,15,3556,37,PIT,47,53,5,2,0,0,PIT,TEN,(14:16) W.Parker right end to PIT 44 for -3 yards (S.Tulloch).,1,-3,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,W.Parker,00-0022250,1,right,end,NA,None,0,NA,NA,NA,S.Tulloch,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.001057215,0.105106231,9.81E-04,0.162746772,0.30480453,0.003826029,0.421478423,0,0,2.415906917,-1.402759831,NA,NA,0.551087817,0.448912183,0.510793091,0.489206909,0.551087817,-0.040294726,NA,NA,2009
9/10/2009,2009091000,1,1,3,13:35,14,3515,41,PIT,44,56,8,2,0,0,PIT,TEN,(13:35) (Shotgun) B.Roethlisberger pass incomplete deep right to M.Wallace. COVERAGE BY #24 HOPE,1,0,0,0,NA,NA,NA,0,0,NA,Pass,B.Roethlisberger,00-0022924,1,Incomplete Pass,Deep,34,0,0,right,0,NA,NA,None,0,NA,NA,M.Wallace,00-0026901,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.001433865,0.14908828,0.001943963,0.234800846,0.289335883,0.004776405,0.318620759,0,0,1.013147086,-1.712583494,3.318841088,-5.031424582,0.510793091,0.489206909,0.461217114,0.538782886,0.510793091,-0.049575977,0.106662555,-0.156238532,2009
9/10/2009,2009091000,1,1,4,13:27,14,3507,8,PIT,44,56,8,2,0,1,PIT,TEN,"(13:27) (Punt formation) D.Sepulveda punts 54 yards to TEN 2, Center-G.Warren, downed by PIT-K.Lewis.",1,0,0,0,NA,NA,NA,0,0,Clean,Punt,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.001861301,0.213479555,0.003278685,0.322262127,0.244603447,0.006404003,0.208110881,0,0,-0.699436408,2.097795974,NA,NA,0.461217114,0.538782886,0.558929401,0.441070599,0.461217114,0.097712287,NA,NA,2009
9/10/2009,2009091000,2,1,1,13:16,14,3496,11,TEN,2,98,10,0,0,0,TEN,PIT,"(13:16) C.Johnson up the middle to TEN 2 for no gain (B.Keisel, J.Farrior).",1,0,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,C.Johnson,00-0026164,1,middle,NA,NA,None,0,NA,NA,NA,B.Keisel,J.Farrior,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.002944085,0.236917828,0.025922799,0.370073667,0.144684949,0.003099273,0.216357399,0,0,-1.398359566,-0.696302134,NA,NA,0.558929401,0.441070599,0.578453229,0.421546771,0.441070599,-0.019523828,NA,NA,2009
9/10/2009,2009091000,2,1,2,12:40,13,3460,36,TEN,2,98,10,4,0,0,TEN,PIT,(12:40) K.Collins pass short left to A.Hall to TEN 6 for 4 yards (T.Polamalu).,1,4,0,0,NA,NA,NA,0,0,NA,Pass,K.Collins,00-0003292,1,Complete,Short,3,1,0,left,0,NA,NA,None,0,NA,NA,A.Hall,00-0024489,1,NA,NA,NA,T.Polamalu,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.003282641,0.264021776,0.024131588,0.40939662,0.116551082,0.00330483,0.179311463,0,0,-2.094661699,-0.179149379,-0.343084865,0.163935486,0.578453229,0.421546771,0.582880513,0.417119487,0.421546771,-0.004427284,-0.010456105,0.006028821,2009
9/10/2009,2009091000,2,1,3,12:11,13,3431,29,TEN,6,94,6,2,0,0,TEN,PIT,(12:11) (Shotgun) C.Johnson left end to TEN 4 for -2 yards (T.Polamalu).,1,-2,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,C.Johnson,00-0026164,1,left,end,NA,None,0,NA,NA,NA,T.Polamalu,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.0032443,0.282790726,0.018506817,0.420930484,0.086777446,0.003299161,0.184451066,0,0,-2.273811079,-1.119477208,NA,NA,0.582880513,0.417119487,0.617543686,0.382456314,0.417119487,-0.034663173,NA,NA,2009
9/10/2009,2009091000,2,1,4,11:34,12,3394,37,TEN,4,96,8,2,0,1,TEN,PIT,"(11:34) (Punt formation) C.Hentrich punts 50 yards to PIT 46, Center-K.Amato. S.Logan to TEN 43 for 11 yards (M.Griffin).",1,11,0,0,NA,NA,NA,0,0,Clean,Punt,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,S.Logan,NA,M.Griffin,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.003022778,0.337299728,0.01342987,0.483402289,0.023640903,0.003213415,0.135991017,0,0,-3.393288287,-0.021312622,NA,NA,0.617543686,0.382456314,0.591489202,0.408510798,0.382456314,0.026054484,NA,NA,2009
9/10/2009,2009091000,3,1,1,11:24,12,3384,10,TEN,43,43,10,3,0,0,PIT,TEN,(11:24) B.Roethlisberger pass short right to M.Wallace to TEN 40 for 3 yards (W.Hayes).,1,3,0,0,NA,NA,NA,0,0,NA,Pass,B.Roethlisberger,00-0022924,1,Complete,Short,-2,5,0,right,0,NA,NA,None,0,NA,NA,M.Wallace,00-0026901,1,NA,NA,NA,W.Hayes,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.001494475,0.069965384,2.75E-04,0.107950632,0.336206587,0.00333385,0.480773574,0,0,3.414600909,-0.215292526,-0.756894384,0.541601858,0.591489202,0.408510798,0.585405049,0.414594951,0.591489202,-0.006084153,-0.0245258,0.018441647,2009
9/10/2009,2009091000,3,1,2,10:48,11,3348,36,TEN,40,40,7,13,0,1,PIT,TEN,(10:48) B.Roethlisberger pass short left to S.Holmes to TEN 30 for 10 yards (M.Griffin).,1,10,0,0,NA,NA,NA,0,0,NA,Pass,B.Roethlisberger,00-0022924,1,Complete,Short,-1,11,0,left,0,NA,NA,None,0,NA,NA,S.Holmes,00-0024240,1,NA,NA,NA,M.Griffin,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.001715129,0.073201227,3.85E-04,0.113601209,0.361322331,0.003500739,0.446274532,0,0,3.199308384,0.862422667,-0.945035899,1.807458566,0.585405049,0.414594951,0.615158792,0.384841208,0.585405049,0.029753744,-0.030157183,0.059910927,2009
9/10/2009,2009091000,3,1,1,10:21,11,3321,27,TEN,30,30,10,12,0,0,PIT,TEN,"(10:21) W.Parker right guard to TEN 31 for -1 yards (J.Jones, S.Tulloch).",1,-1,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,W.Parker,00-0022250,1,right,guard,NA,None,0,NA,NA,NA,J.Jones,S.Tulloch,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.001304733,0.046332179,8.31E-05,0.071180298,0.363390339,0.002996116,0.514713233,0,0,4.06173105,-0.542287422,NA,NA,0.615158792,0.384841208,0.597822025,0.402177975,0.615158792,-0.017336767,NA,NA,2009
9/10/2009,2009091000,3,1,2,9:43,10,3283,38,TEN,31,31,11,21,0,0,PIT,TEN,(9:43) B.Roethlisberger pass short right to H.Miller to TEN 22 for 9 yards (C.Hope).,1,9,0,0,NA,NA,NA,0,0,NA,Pass,B.Roethlisberger,00-0022924,1,Complete,Short,-2,11,0,right,0,NA,NA,None,0,NA,NA,H.Miller,00-0023465,1,NA,NA,NA,C.Hope,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.001719311,0.05749571,2.11E-04,0.09006036,0.403609351,0.003276674,0.443627674,0,0,3.519443628,0.250046255,-0.979313823,1.229360078,0.597822025,0.402177975,0.607520545,0.392479455,0.597822025,0.00969852,-0.031783481,0.041482,2009
9/10/2009,2009091000,3,1,3,9:01,10,3241,42,TEN,22,22,2,2,0,0,PIT,TEN,(9:01) B.Roethlisberger sacked at TEN 41 for -19 yards (J.Jones).,1,-19,0,0,NA,NA,NA,0,0,NA,Sack,NA,00-0022924,0,NA,NA,0,0,1,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,J.Jones,NA,NA,NA,0,NA,NA,1,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.001637161,0.04179324,1.26E-04,0.066204246,0.464748194,0.002826795,0.422664653,0,0,3.769489883,-3.012146992,NA,NA,0.607520545,0.392479455,0.514075321,0.485924679,0.607520545,-0.093445224,NA,NA,2009
9/10/2009,2009091000,3,1,4,8:25,9,3205,36,TEN,41,41,21,2,0,1,PIT,TEN,"(8:25) (Punt formation) D.Sepulveda punts 30 yards to TEN 11, Center-G.Warren, fair catch by C.Finnegan.",1,0,0,0,NA,NA,NA,0,0,Clean,Punt,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,Fair Catch,C.Finnegan,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.004546861,0.135102175,0.001584018,0.200538185,0.501696291,0.006246283,0.150286187,0,0,0.757342891,-0.311924939,NA,NA,0.514075321,0.485924679,0.521072515,0.478927485,0.514075321,0.006997194,NA,NA,2009
9/10/2009,2009091000,4,1,1,8:20,9,3200,5,TEN,11,89,10,70,0,1,TEN,PIT,"(8:20) C.Johnson right end to TEN 43 for 32 yards (T.Polamalu). PENALTY on PIT-T.Polamalu, Unnecessary Roughness, 15 yards, enforced at TEN 43.",1,32,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,C.Johnson,00-0026164,1,right,end,NA,None,0,NA,NA,NA,T.Polamalu,NA,NA,NA,0,NA,NA,0,0,NA,1,PIT,NA,T.Polamalu,15,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.008667812,0.206677112,0.013072202,0.318816817,0.180051988,0.003335788,0.269378281,0,0,-0.445417952,3.949257923,NA,NA,0.521072515,0.478927485,0.399272764,0.600727236,0.478927485,0.121799751,NA,NA,2009
9/10/2009,2009091000,4,1,1,7:57,8,3177,23,PIT,42,42,10,67,0,1,TEN,PIT,(7:57) K.Collins pass deep left to B.Scaife to PIT 22 for 20 yards (T.Polamalu).,1,20,0,0,NA,NA,NA,0,0,NA,Pass,K.Collins,00-0003292,1,Complete,Deep,16,4,0,left,0,NA,NA,None,0,NA,NA,B.Scaife,00-0023612,1,NA,NA,NA,T.Polamalu,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.003316913,0.066885084,2.47E-04,0.102377217,0.338072008,0.003259422,0.485842176,0,0,3.503839971,0.864945296,0.727414297,0.137530999,0.399272764,0.600727236,0.368796882,0.631203118,0.600727236,0.030475882,0.024893932,0.00558195,2009
9/10/2009,2009091000,4,1,1,7:24,8,3144,33,PIT,22,22,10,70,0,0,TEN,PIT,(7:24) C.Johnson left end to PIT 19 for 3 yards (R.Clark).,1,3,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,C.Johnson,00-0026164,1,left,end,NA,None,0,NA,NA,NA,R.Clark,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.002054898,0.035113054,3.87E-05,0.053521075,0.375591473,0.00273806,0.530942699,0,0,4.368785267,-0.23448977,NA,NA,0.368796882,0.631203118,0.376194217,0.623805783,0.631203118,-0.007397335,NA,NA,2009
9/10/2009,2009091000,4,1,2,6:57,7,3117,27,PIT,19,19,7,70,0,0,TEN,PIT,"(6:57) K.Collins pass incomplete short right to A.Crumpler. Coverage by #56 Woodley, #22 Gay.",1,0,0,0,NA,NA,NA,0,0,NA,Pass,K.Collins,00-0003292,1,Incomplete Pass,Short,3,0,0,right,0,NA,NA,None,0,NA,NA,A.Crumpler,00-0020285,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.002258444,0.03578952,6.82E-05,0.055313452,0.42580553,0.002755256,0.478009635,0,0,4.134295497,-0.726428108,-0.452810805,-0.273617303,0.376194217,0.623805783,0.400657001,0.599342999,0.623805783,-0.024462784,-0.015286544,-0.00917624,2009
9/10/2009,2009091000,4,1,3,6:52,7,3112,5,PIT,19,19,7,70,0,0,TEN,PIT,(6:52) (Shotgun) K.Collins pass incomplete short right to B.Scaife (T.Polamalu).,1,0,0,0,NA,NA,NA,0,0,NA,Pass,K.Collins,00-0003292,1,Incomplete Pass,Short,1,0,0,right,0,NA,NA,None,0,NA,NA,B.Scaife,00-0023612,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.002613901,0.043447026,1.16E-04,0.070415898,0.533659975,0.003570991,0.346175807,0,0,3.407867389,-0.920832181,-0.958044179,0.037211998,0.400657001,0.599342999,0.430490637,0.569509363,0.599342999,-0.029833636,-0.030981547,0.001147911,2009
9/10/2009,2009091000,4,1,4,6:48,7,3108,4,PIT,19,19,7,70,0,1,TEN,PIT,"(6:48) (Field Goal formation) R.Bironas 37 yard field goal is No Good, Wide Right, Center-K.Amato, Holder-C.Hentrich.",1,0,0,0,NA,NA,NA,0,0,NA,Field Goal,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,NA,NA,No Good,37,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.001196605,0.029900031,4.41E-04,0.044236071,0.895015793,4.51E-04,0.02876012,0,0,2.487035208,-3.632243394,NA,NA,0.430490637,0.569509363,0.528421058,0.471578942,0.569509363,-0.097930421,NA,NA,2009
9/10/2009,2009091000,5,1,1,6:44,7,3104,4,PIT,27,73,10,1,0,0,PIT,TEN,"(6:44) R.Mendenhall up the middle to PIT 28 for 1 yard (J.Ford, K.Vickerson).",1,1,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,R.Mendenhall,00-0026163,1,middle,end,NA,None,0,NA,NA,NA,J.Ford,K.Vickerson,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.009629295,0.151593645,0.003641716,0.232450767,0.241637836,0.003562556,0.357484185,0,0,1.145208186,-0.593971173,NA,NA,0.528421058,0.471578942,0.511082245,0.488917755,0.528421058,-0.017338813,NA,NA,2009
9/10/2009,2009091000,5,1,2,6:09,7,3069,35,PIT,28,72,9,3,0,0,PIT,TEN,(6:09) R.Mendenhall up the middle to PIT 30 for 2 yards (K.Bulluck).,1,2,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,R.Mendenhall,00-0026163,1,middle,end,NA,None,0,NA,NA,NA,K.Bulluck,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.01125572,0.171614865,0.004378358,0.263104393,0.227867982,0.003897131,0.317881552,0,0,0.551237013,-0.632617631,NA,NA,0.511082245,0.488917755,0.491890514,0.508109486,0.511082245,-0.019191731,NA,NA,2009
9/10/2009,2009091000,5,1,3,5:27,6,3027,42,PIT,30,70,7,-6,0,0,PIT,TEN,(5:27) (Shotgun) B.Roethlisberger sacked at PIT 21 for -9 yards (T.Brown).,1,-9,0,0,NA,NA,NA,0,0,NA,Sack,NA,00-0022924,0,NA,NA,0,0,1,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,T.Brown,NA,NA,NA,0,NA,NA,1,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.01293292,0.196426588,0.00460826,0.297632769,0.19916788,0.004315934,0.284915649,0,0,-0.081380618,-2.523180304,NA,NA,0.491890514,0.508109486,0.413993869,0.586006131,0.491890514,-0.077896645,NA,NA,2009
9/10/2009,2009091000,5,1,4,5:02,6,3002,25,PIT,21,79,16,-6,0,1,PIT,TEN,"(5:02) (Punt formation) D.Sepulveda punts 53 yards to TEN 26, Center-G.Warren, downed by PIT-A.Harrison.",1,0,0,0,NA,NA,NA,0,0,Clean,Punt,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.015673774,0.304418504,0.008584105,0.431370736,0.077645971,0.004725668,0.157581243,0,0,-2.604560922,1.526353749,NA,NA,0.413993869,0.586006131,0.475251088,0.524748912,0.413993869,0.061257219,NA,NA,2009
9/10/2009,2009091000,6,1,1,4:49,5,2989,13,TEN,26,74,10,10,0,1,TEN,PIT,(4:49) K.Collins pass short left to B.Scaife to TEN 36 for 10 yards (J.Farrior).,1,10,0,0,NA,NA,NA,0,0,NA,Pass,K.Collins,00-0003292,1,Complete,Short,1,9,0,left,0,NA,NA,None,0,NA,NA,B.Scaife,00-0023612,1,NA,NA,NA,J.Farrior,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.015514886,0.153348549,0.003906736,0.23415434,0.237197987,0.003517961,0.352359541,0,0,1.078207173,0.902888412,-0.601417808,1.504306219,0.475251088,0.524748912,0.448998389,0.551001611,0.524748912,0.026252699,-0.018134724,0.044387422,2009
9/10/2009,2009091000,6,1,1,4:27,5,2967,22,TEN,36,64,10,14,0,1,TEN,PIT,"(4:27) K.Collins pass deep right to J.Gage to PIT 40 for 24 yards (W.Gay). PENALTY on TEN-D.Stewart, Illegal Formation, 5 yards, enforced at TEN 36 - No Play.",1,24,0,0,NA,NA,NA,0,0,NA,No Play,K.Collins,None,1,Complete,Deep,0,0,0,right,0,NA,NA,None,0,NA,NA,J.Gage,None,1,NA,NA,NA,W.Gay,NA,NA,NA,0,NA,NA,0,0,NA,1,TEN,Illegal Formation,D.Stewart,5,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.013628647,0.121261872,0.001687836,0.184734261,0.272955142,0.003518883,0.402213359,0,0,1.981095585,-0.663172409,NA,NA,0.448998389,0.551001611,0.470566573,0.529433427,0.551001611,-0.021568184,NA,NA,2009
9/10/2009,2009091000,6,1,1,4:07,5,2947,20,TEN,31,69,15,14,0,0,TEN,PIT,(4:07) K.Collins pass short left to B.Scaife to TEN 40 for 9 yards (K.Fox).,1,9,0,0,NA,NA,NA,0,0,NA,Pass,K.Collins,00-0003292,1,Complete,Short,7,2,0,left,0,NA,NA,None,0,NA,NA,B.Scaife,00-0023612,1,NA,NA,NA,K.Fox,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.016293162,0.142050473,0.002704492,0.216329949,0.268833995,0.003844853,0.349943076,0,0,1.317923176,0.575464927,0.259557763,0.315907165,0.470566573,0.529433427,0.454633105,0.545366895,0.529433427,0.015933468,0.007462244,0.008471224,2009
9/10/2009,2009091000,6,1,2,3:45,4,2925,22,TEN,40,60,6,17,0,0,TEN,PIT,"(3:45) L.White right guard to TEN 43 for 3 yards (B.Keisel, C.Hampton).",1,3,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,L.White,00-0024260,1,right,guard,NA,None,0,NA,NA,NA,B.Keisel,C.Hampton,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.015567137,0.123527519,0.001649369,0.187202615,0.276948306,0.003778517,0.391326537,0,0,1.893388103,-0.21940372,NA,NA,0.454633105,0.545366895,0.464664064,0.535335936,0.545366895,-0.010030959,NA,NA,2009
9/10/2009,2009091000,6,1,3,3:06,4,2886,39,TEN,43,57,3,25,0,1,TEN,PIT,(3:06) (Shotgun) K.Collins pass short right to J.Gage to PIT 49 for 8 yards (J.Farrior).,1,8,0,0,NA,NA,NA,0,0,NA,Pass,K.Collins,00-0003292,1,Complete,Short,5,3,0,right,0,NA,NA,None,0,NA,NA,J.Gage,00-0021982,1,NA,NA,NA,J.Farrior,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.017715365,0.132024611,0.001760711,0.199006342,0.265274293,0.00374592,0.380472759,0,0,1.673984383,1.440373599,1.239304915,0.201068684,0.464664064,0.535335936,0.42203441,0.57796559,0.535335936,0.042629654,0.038781906,0.003847748,2009
9/10/2009,2009091000,6,1,1,2:28,3,2848,38,PIT,49,49,10,30,0,0,TEN,PIT,(2:28) K.Collins pass short middle to L.White to PIT 44 for 5 yards (T.Polamalu).,1,5,0,0,NA,NA,NA,0,0,NA,Pass,K.Collins,00-0003292,1,Complete,Short,3,2,0,middle,0,NA,NA,None,0,NA,NA,L.White,00-0024260,1,NA,NA,NA,T.Polamalu,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.014906045,0.079883096,4.48E-04,0.120882862,0.31739757,0.003296452,0.463185516,0,0,3.114357983,0.03992758,-0.222214342,0.262141922,0.42203441,0.57796559,0.423776231,0.576223769,0.57796559,-0.001741821,-0.007833123,0.006091302,2009
9/10/2009,2009091000,6,1,2,1:51,2,2811,37,PIT,44,44,5,30,0,1,TEN,PIT,(1:51) K.Collins pass deep left intended for K.Britt INTERCEPTED by T.Polamalu at PIT 5. T.Polamalu to PIT 21 for 16 yards (A.Hall).,1,0,0,0,NA,NA,NA,0,0,NA,Pass,K.Collins,00-0003292,1,Incomplete Pass,Deep,39,0,0,left,1,T.Polamalu,NA,None,0,NA,NA,NA,00-0027006,0,NA,NA,NA,A.Hall,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.016146076,0.076153806,4.56E-04,0.11486425,0.335503191,0.003388275,0.453488823,0,0,3.154285563,-3.798153017,2.010884395,-5.809037412,0.423776231,0.576223769,0.496586341,0.503413659,0.576223769,-0.07281011,0.069776284,-0.142586393,2009
9/10/2009,2009091000,7,1,1,1:38,2,2798,13,PIT,21,79,10,2,0,0,PIT,TEN,"(1:38) W.Parker right guard to PIT 23 for 2 yards (S.Tulloch, J.Haye).",1,2,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,W.Parker,00-0022250,1,right,guard,NA,None,0,NA,NA,NA,S.Tulloch,J.Haye,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.036117564,0.165647476,0.005692487,0.251295724,0.215146482,0.003375277,0.32272499,0,0,0.643867455,-0.436189308,NA,NA,0.496586341,0.503413659,0.480678114,0.519321886,0.496586341,-0.015908227,NA,NA,2009
9/10/2009,2009091000,7,1,2,0:57,1,2757,41,PIT,23,77,8,3,0,0,PIT,TEN,(:57) (Shotgun) W.Parker right tackle to PIT 24 for 1 yard (C.Hope).,1,1,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,W.Parker,00-0022250,1,right,tackle,NA,None,0,NA,NA,NA,C.Hope,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.042026699,0.180720419,0.005727407,0.272813485,0.200392847,0.003684784,0.294634358,0,0,0.207678146,-0.747306616,NA,NA,0.480678114,0.519321886,0.456089067,0.543910933,0.480678114,-0.024589046,NA,NA,2009
